"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"miracle";-0,187352880348441;-1,28076442124526;-0,676090246622876;1,73146094760216;-0,0827141766457018;-0,565442999239654;-0,298486193452675;0,764420415681593;0,0126425971131667;0,383653491103362;0,0934200149323197;0,510283896851152;9,13140004548835e-06;0,000426731920584731;0,0001189120763732;0,000779905570518042;0,000260145681581686;0,999682490427507;0,000259980510319288
"marquis";2,70786495789884;0,707443941730811;0,0203256905150402;0,201422906837125;0,965004782403542;0,25211256752714;0,00724348845220401;0,0717813005469345;0,955138738654494;0,0423332502912311;3,05364195263952e-05;0,0024974746347504;0,00245253432703836;0,000167396030036593;1,3818207426114e-07;1,35699675408226e-05;0,000334473019176453;1,66231618229385;0,000924247651599672
"marquer";-1,01172152031053;0,759860273988969;-1,53901187053298;-0,540559871446169;-0,490081143055361;0,368078749105359;-0,745502276609743;-0,261848932112153;0,355335793131955;0,130157607086324;0,466569086891851;0,0479375128898743;0,00030432003408933;0,00017166274297208;0,000704194302851622;8,68752711811801e-05;0,000297309350379069;1,01826629828774;0,000308270032474691
"marier";-0,26005211543615;1,07712978476675;0,937734797131617;-0,0940646487591977;-0,178771976310971;0,740469348012061;0,644642719624204;-0,0646644351709108;0,0510712540169167;0,568953673113525;0,376817309892926;0,00315776297663229;1,5079627488364e-05;0,0002587056429088;0,000196078463598515;1,97298011287154e-06;0,000222982012784302;0,690386022966694;0,000106280554639758
"louange";-0,999287825678611;1,77504771678053;1,35588567724474;1,98004919168557;-0,317460006781667;0,563908261190169;0,430746242706369;0,629034411976015;0,168095341316055;0,344413086145668;0,175604512516749;0,311887060021529;0,000259775275377078;0,000819665555891725;0,000478258576940015;0,00101992580684045;0,000260145681581686;1,46228699673165;0,000556265156298252
"londres";0,131026493484951;0,390740077361946;0,421558983707513;-1,03176460042332;0,110262293039165;0,328818208946248;0,354753141586507;-0,868257462238955;0,0238369221215678;0,13765530467289;0,140011490538326;0,698496282667217;2,55209484093383e-06;2,26962699653366e-05;2,64177161802454e-05;0,000158248578963384;0,000148654675189535;0,509159545528886;3,85377497849237e-05
"langage";0,447532930832196;-1,03859629283783;1,10111902985024;-0,30022649015657;0,27853725619568;-0,646405530793269;0,685318670849577;-0,186856110565918;0,122774767259794;0,429375990274814;0,421737968890679;0,0261112735747166;5,21034662276939e-05;0,000280614531606784;0,000315417044198321;2,34484769489419e-05;0,000260145681581686;0,766284953678973;0,000152755627012171
"joindre";-0,0782623964842129;0,168242364732803;-0,188371831907999;1,98225400025565;-0,0391348899880014;0,0841291185923194;-0,0941948017148297;0,99122050580101;0,00322106723273939;0,00966605647946876;0,0105886469651939;0,976524229322599;1,13813785927088e-06;5,25967988904519e-06;6,59356828013514e-06;0,000730141764815211;0,000185818343986918;0,827319208421883;0,000127184679765091
"jacques";2,29178453033267;0,227873979652459;-0,180468544017569;-0,65386560844872;0,954552992220373;0,094911971979689;-0,0751670963886899;-0,272342083120755;0,953828454492813;0,00612346551465114;0,00335614547241371;0,0366919345201229;0,00175674472280546;1,7368030155487e-05;1,08934167689308e-05;0,000143000672855959;0,000334473019176453;1,40785687784874;0,000662945923017464
"italien";1,21743273210791;-0,892242697747146;-1,27635660216692;1,58813333887771;0,480127525443105;-0,351880040076044;-0,503365747297042;0,626323335950413;0,3601447631086;0,125614060897014;0,224618878894771;0,289622297099614;0,000220327405560832;0,000118343545664205;0,000242171276333447;0,000374931990791564;0,000148654675189535;1,21710005593503;0,000220207008496664
"interrompre";-0,875102151555815;-0,426197061329033;-1,09355972644269;-0,7642228896281;-0,529892460525925;-0,258071139575018;-0,662173042480307;-0,462752773096614;0,416574519062865;0,0641624879224366;0,369126525494796;0,150136467519906;0,000284600778823256;6,7505550425711e-05;0,000444430234613283;0,000217049436982133;0,000371636687973837;0,813452617840986;0,000245913914624778
"instruit";-0,354078668780316;-0,47844708654356;-1,02501600326754;0,228998283011478;-0,293300741980309;-0,396321207275576;-0,84907107038009;0,189690518637696;0,140083547485342;0,166088869026504;0,666137582688321;0,0276900007998352;3,7274179778576e-05;6,8057563437497e-05;0,000312370390056357;1,55909658457573e-05;0,000297309350379069;0,567578660114412;9,57768798624263e-05
"injuste";-0,905147206875632;0,0462059766280439;-0,663619203728133;-0,903322645609674;-0,627937521643706;0,0320549698751128;-0,460379698394705;-0,626671749103361;0,562627670148572;0,000952059430931915;0,171607232332445;0,264813038088054;0,000152239383476059;3,96720729179303e-07;8,18326236726551e-05;0,000151626245367783;0,000185818343986918;0,723983273118585;9,73970157119629e-05
"ignorer";-0,533079848596447;0,978069561877111;-1,88433306721487;-1,60402086931522;-0,196437287018105;0,360413794961461;-0,694367413318614;-0,591073755120003;0,0687068508854976;0,150189680946681;0,487131139019399;0,293972329148425;8,44876244922285e-05;0,000284412090938155;0,00105565961296251;0,000764942158227668;0,000297309350379069;1,22014685338408;0,000442621776073457
"honteux";-1,00117032960838;0,438553354538965;-2,11022658106405;-2,5662204490118;-0,286244843375564;0,125386892289286;-0,603335375929399;-0,733708689491316;0,148139924348184;0,0184580640023497;0,373447362950308;0,459954648699161;0,000298005657466375;5,71812233617896e-05;0,00132393525298923;0,00195792697872048;0,000297309350379069;1,56060060719759;0,000724089268674141
"honorable";-1,04459397810313;0,792445260689629;-2,29774040426626;-1,67796755582461;-0,333439573551913;0,252952453610159;-0,733450121857681;-0,535615557792221;0,18731506861374;0,0700005286976851;0,51427408862549;0,228410314063088;0,000405521249847381;0,000233376501854264;0,00196209713297075;0,00104637101174373;0,000371636687973837;1,44804153893028;0,000779256837545549
"hasard";1,16735763990821;-0,104904301152018;-0,559789064309322;1,35630041224175;0,621617392821093;-0,0558614908991932;-0,298087412794147;0,722229329998802;0,563805820297504;0,00295660549862735;0,0735674251839636;0,359670149019905;0,000303862909049814;2,45389751751002e-06;6,98744900818283e-05;0,000410186741841937;0,000222982012784302;0,932736587723513;0,000193993803049971
"gémir";-0,413445112568842;1,27479474590582;-2,45257202642216;-2,96430583724593;-0,101481439293557;0,312902491009242;-0,601991731540893;-0,727598449527978;0,0194424138795551;0,120027313099306;0,388215651932678;0,472314621088462;3,81158453486834e-05;0,000362368435600362;0,00134126123341501;0,00195936727294417;0,000222982012784302;1,77894544909035;0,000705659337930565
"grec";-0,610304366608099;-2,54126619640503;0,254316330162737;0,408979536060543;-0,229651293640166;-0,956252488790067;0,0956966350089967;0,153894818171881;0,0795572976591706;0,895720436211538;0,00783881843758617;0,0168834476917081;0,00011073923588551;0,00192003385788343;1,92290161401642e-05;4,97292287546594e-05;0,000297309350379069;1,29815432953037;0,00050102710369509
"galerie";-0,103491807307745;-1,86612561927586;1,73823835353832;-2,21003279594759;-0,0306531701820257;-0,552726516975417;0,514847672043183;-0,654588156921382;0,0017015157113901;0,359245111328049;0,272369026577775;0,366684346382789;3,18434790540314e-06;0,00103535746303485;0,000898312048078373;0,00145213169590128;0,000297309350379069;1,5052472752389;0,000673634416415681
"galer";3,17662424429599;0,489635784500118;-0,223394401168058;0,0039338633706362;0,985949126357213;0,151971381200646;-0,0693363450399383;0,00122097826346691;0,982091915165184;0,0151513677493918;0,00275600533145278;7,11753973068051e-07;0,00187508205542014;4,45486846779853e-05;9,27327532206692e-06;2,87559109165178e-09;0,000185818343986918;1,92313440969268;0,000687239103193106
"fournir";-0,7266346189661;-1,98108032971231;-1,24426860483169;1,19636618049023;-0,266537404385516;-0,726681601974921;-0,456411125528411;0,438840000351477;0,114003420595506;0,550268914059631;0,189683275098829;0,146044390246035;0,000176601041523713;0,00131269932566365;0,000517832586915719;0,000478728569213131;0,000334473019176453;1,2911509058031;0,000557590157351176
"fixer";-0,696573211240575;-1,48751893418602;0,72060589001754;-0,606180982885677;-0,367911263055222;-0,785667552331298;0,380604678565254;-0,320168515605607;0,202987680872417;0,601099331949562;0,123266992842891;0,0726459943351334;0,000144258730078194;0,000657860139605143;0,000154384673324802;0,000109247921513972;0,000297309350379069;0,927580879459495;0,000255806834529166
"examiner";0,199663120961548;-2,04194380678825;1,19222823722799;-0,777370909807132;0,0799605312841973;-0,817751975712676;0,477460248050171;-0,31131933956411;0,0103828860155684;0,705171974211701;0,210066221574863;0,0743789181978711;1,48154310510279e-05;0,00154955199571908;0,00052824742442536;0,000224582106219105;0,000371636687973837;1,17559755053664;0,00051361290353343
"entraîner";-0,809357235970615;-0,491367034730352;0,423897341023866;1,51059247912879;-0,441666826304368;-0,268139344574689;0,231321084149384;0,824331403296779;0,328817308994736;0,0786993765788927;0,051181214704509;0,541302099721862;0,000121722003756874;4,486427137277e-05;3,33895041859492e-05;0,000424016953694153;0,000185818343986918;0,84680376201528;0,000133245988435267
"engager";1,50128593845338;0,597725580295659;-0,749641388914028;-0,213863630556086;0,836785306668134;0,333159706755372;-0,417834393466565;-0,119203103883326;0,79744510888266;0,0820848001076953;0,112822604006755;0,00764748700288928;0,000837616868216827;0,00013277682077441;0,000208845775224079;1,69977896813699e-05;0,000371636687973837;1,00863231430707;0,000378080550566533
"effroi";-1,05212596112985;2,33678890386643;1,42914264892951;1,18808091768701;-0,33235374961867;0,738163093545661;0,451448719696656;0,375300261025435;0,170858606944021;0,54729999749525;0,17888238965136;0,102959005909369;0,00037025127630261;0,00182641747551283;0,000683143986877634;0,000472120796891185;0,000334473019176453;1,52710594083949;0,000780008658797585
"délicieux";0,0500553802650051;1,36933704836095;0,884290564299652;1,5108596017464;0,0225158395391587;0,61595323205397;0,397770316524456;0,679612704548811;0,000913573966125538;0,443964247136037;0,161788335916514;0,393333842981325;7,44920794848897e-07;0,000557479991679466;0,000232486933881194;0,000678667083748864;0,000297309350379069;0,993570681520422;0,000293498646997757
"déchirer";-0,893999460475322;0,802091558694441;1,52254872448984;-0,163051463374353;-0,459378742656582;0,412152163416972;0,78235675703613;-0,083783469168317;0,314045773760791;0,164153983775289;0,516863519526437;0,0049367229374808;0,000207917543009929;0,000167364950189614;0,00060305791322727;6,916175782653e-06;0,000260145681581686;0,957107325774124;0,000238307604851846
"dresser";-0,690109720689396;-0,836541058168651;2,51250207367448;-0,803482868451418;-0,24196800940745;-0,29331013397473;0,880939808805746;-0,281719188186425;0,0988528768097929;0,0943219218638832;0,743499912674545;0,0633252886517793;0,000141594002256577;0,000208057363461254;0,00187681482688228;0,000191938373686612;0,000297309350379069;1,3168713487369;0,000515579054295865
"diviser";0,206139131784495;-0,790267517530746;-0,653292323078891;-0,684015210469381;0,164954396697616;-0,632379211339103;-0,522770422518912;-0,547355154735623;0,0466285752110655;0,445004721074727;0,265742741350568;0,242623962363641;6,31683390112465e-06;9,28382264403461e-05;6,34444565770499e-05;6,95520749447706e-05;0,000148654675189535;0,572735667878109;4,87626200772683e-05
"divin";-0,946230451796073;1,34075911158049;1,58880418090936;1,47636731712271;-0,347913026021149;0,492974580124724;0,584176581176398;0,542835437016335;0,197863991268713;0,257964256174825;0,316540084071263;0,227631668485198;0,000299471109378467;0,000601260404250596;0,000844309815946023;0,000729037613186148;0,000334473019176453;1,27624307373831;0,000544788443934331
"dispute";-0,144431372748701;-1,95562590404108;-1,29029099335796;1,93017488471869;-0,0475253410786924;-0,643501382996544;-0,424572019105547;0,635126690219777;0,00400420854608656;0,476705615705825;0,181335979601702;0,337954196146387;5,42674855204846e-06;0,000994920051133326;0,000433103758465318;0,000969192269926849;0,000260145681581686;1,36937708210018;0,000487823515343707
"difficulté";-0,304676940767877;0,568088454072053;-1,49651219059479;-2,76370916472834;-0,0949652245916368;0,177068364586114;-0,466450187945894;-0,861424763137385;0,0179109329871124;0,0404348705699631;0,245196685662517;0,696457510780409;2,06989828086084e-05;7,1961756722902e-05;0,000499379085015343;0,00170315631348374;0,000222982012784302;1,36584161881516;0,000415978146503854
"despotisme";-1,01172152031053;0,759860273988969;-1,53901187053298;-0,540559871446169;-0,490081143055361;0,368078749105359;-0,745502276609743;-0,261848932112153;0,355335793131955;0,130157607086324;0,466569086891851;0,0479375128898743;0,00030432003408933;0,00017166274297208;0,000704194302851622;8,68752711811801e-05;0,000297309350379069;1,01826629828774;0,000308270032474691
"créature";1,03745757195433;1,13041160490844;-0,749485313745052;-0,887128451676258;0,539139179218527;0,587444924327239;-0,389487635747512;-0,46101712323248;0,414486972286051;0,319542409320802;0,122747170778997;0,143223447614152;0,000239999601666132;0,000284933193811136;0,000125255292593917;0,000175486150536684;0,000222982012784302;0,966795816953984;0,00020841998327926
"coûter";0,614360880980792;0,0852318219063974;-1,10709664969971;-1,23051258373434;0,347561246734457;0,048218041220243;-0,626315743298766;-0,696135611763532;0,210484371134887;0,00263063978836767;0,387845591432565;0,399039397644179;0,000112216230735691;2,15979291377549e-06;0,000364401067868682;0,000450174288309371;0,000297309350379069;0,803403071437555;0,000191900251284465
"coutume";-0,354078668780316;-0,47844708654356;-1,02501600326754;0,228998283011478;-0,293300741980309;-0,396321207275576;-0,84907107038009;0,189690518637696;0,140083547485342;0,166088869026504;0,666137582688321;0,0276900007998352;3,7274179778576e-05;6,8057563437497e-05;0,000312370390056357;1,55909658457573e-05;0,000297309350379069;0,567578660114412;9,57768798624263e-05
"content";1,14466348377652;0,36972914670302;0,0433425950971853;0,0842345120743095;0,948654026684306;0,306417605500247;0,0359207120246703;0,0698103942317099;0,933601548632876;0,0632496867231255;0,000759540207654709;0,00238922443634707;0,000486938639472055;5,08026021710062e-05;6,98149453604339e-07;2,63693066166084e-06;0,000371636687973837;0,71075006338605;0,000187738090011623
"consumer";-1,13145898394181;1,43182653818696;-2,89840755147298;-3,55795377736925;-0,229103526751546;0,289923465411241;-0,586884192383526;-0,720432441637852;0,0958183509764299;0,0996407465270563;0,35678370267869;0,447757199817826;0,000380615261585439;0,000609521996567999;0,00249762638157741;0,00376364949662438;0,000297309350379069;2,19297827469831;0,00142980636637395
"confondre";-0,850789361985596;-0,16711742274753;0,158831753427634;-1,222442137264;-0,564519268634426;-0,11088644202759;0,105388700525865;-0,811119851881573;0,494937555078213;0,0124003762002053;0,0097880461512575;0,482874022570326;0,000242105799249692;9,34124040701614e-06;8,43792675308725e-06;0,000499824699369224;0,000334473019176453;0,725548931677721;0,000176073705601611
"confier";-1,07463903342295;1,26484829864671;-1,8677998815517;-1,81706731180619;-0,347834266113914;0,409400334458215;-0,604560955670676;-0,588140068641013;0,201416722501845;0,1811891884284;0,345259812721903;0,272134276347855;0,000429184276853061;0,000594559691760616;0,00129652014178852;0,00122704534548631;0,000371636687973837;1,43659618588119;0,000766986993194735
"confiance";-0,603199930435688;1,89274015521587;0,103535007145791;-0,195916799543546;-0,301772842257313;0,946912536746285;0,0517971766955432;-0,0980145495068413;0,13404544474311;0,857031099569651;0,00224088191212182;0,00668257377512054;0,000121698060231105;0,00119823798336923;3,58538276133907e-06;1,28382091233266e-05;0,000334473019176453;0,988450927155113;0,000326791925023941
"conclure";0,564368894711879;-1,35286885849623;-1,62734400249988;2,1161998307134;0,185309932424488;-0,44421306541906;-0,53433668999175;0,694851986529861;0,0621360703231677;0,231853758161321;0,293151027707799;0,412859143807711;3,55112512247259e-05;0,000204056876946139;0,000295255890717147;0,000499290366081991;0,000111491006392151;1,35834796987128;0,00020571308242011
"compatriote";-0,99461616836321;0,663865093389256;-1,34481248754155;-0,109503599171444;-0,55167221050483;0,368218349144416;-0,745911539863109;-0,0607370908845765;0,428747785496286;0,124032535867907;0,444763734067719;0,00245594456809281;0,000257352060970217;0,000114650588506952;0,000470478831073804;3,11941681360571e-06;0,000260145681581686;0,911327404568276;0,000216055577085627
"cesser";0,109319096449864;0,584786664138276;0,384211947306982;0,326484848150028;0,140182957556239;0,749888416393441;0,492685805600632;0,418660719830962;0,0324611900968656;0,603187574515616;0,227525010367426;0,136826225020096;3,55304440273962e-06;0,000101672496671317;4,38884556127316e-05;3,16909041390061e-05;0,000297309350379069;0,364027065563038;3,93981580087518e-05
"carnaval";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063572;0,985949126357213;0,151971381200646;-0,0693363450399382;0,00122097826346676;0,982091915165184;0,0151513677493918;0,00275600533145277;7,11753973067877e-07;0,00300013128867223;7,12778954847766e-05;1,4837240515307e-05;4,60094574664172e-09;0,000297309350379069;1,92313440969268;0,00109958256510897
"bénir";0,364068525913095;1,79648472788428;1,23892614893053;1,18886812416957;0,144953508739901;0,715268544709722;0,493277170572999;0,473346619555189;0,0351844056884518;0,556309022241901;0,231201064092083;0,177305507977567;4,43330245296865e-05;0,001079463966021;0,000513395347946132;0,000472746645978827;0,000334473019176453;1,1644688778847;0,000453541322582815
"attendrir";-0,573450046881203;2,23210104234567;1,72636633229673;1,58384621110255;-0,174495053632571;0,679205788221189;0,525315827214482;0,48194839472973;0,0510568193203215;0,502314097552585;0,262569046824595;0,184060036302499;0,000109989765363925;0,00166643658276964;0,000996843556547825;0,000839048587179095;0,000334473019176453;1,52260963911328;0,000775422217113349
"atteindre";-0,741758780080174;-2,27412117999441;-2,32931880316579;3,17233281438478;-0,161056966606368;-0,493776506299806;-0,50576148307474;0,688803845497361;0,0468537935097165;0,285977370921911;0,262175601999102;0,404993233569271;0,000163581414546166;0,00153757310578242;0,00161311909819584;0,00299203076712425;0,000297309350379069;2,05593877021769;0,00125669220362248
"assembler";-0,130395567066746;0,49714910338801;-0,729283720873867;-2,07093133900633;-0,0578265260640029;0,220470727889445;-0,323415473714524;-0,918395983434857;0,00678478494884458;0,0640425842753221;0,120425514865356;0,808747115910479;6,31894005896324e-06;9,18526947374396e-05;0,000197656736112543;0,0015938593023928;0,000371636687973837;0,949761682507473;0,00033523385370872
"anglois";-0,729436814608594;-1,42073268008336;0,0746971066854083;0,0846573366953812;-0,455603924756786;-0,887385133451941;0,0466555763189847;0,0528767044457012;0,287710734760855;0,708745877068074;0,00171199822837655;0,00183138994269757;0,000158191784303949;0,000600113378402511;1,65888442014903e-06;2,13077587523566e-06;0,000297309350379069;0,81588604614574;0,000197909927247013
"amérique";0,514293802512183;-0,565530461901106;-0,910776464642277;1,88436690407744;0,230815978230937;-0,253811082586408;-0,408758105987758;0,845707236186915;0,100918370670235;0,0792400515711078;0,179591711163926;0,640249866594729;5,89783221277925e-05;7,13151560884669e-05;0,000184966649742742;0,000791773144607342;0,000222982012784302;0,971283555984221;0,000210359390395129
"amant";1,06720745550882;1,46977249203824;0,873346011405883;0,892634558969837;0,484160257319082;0,666792032113819;0,396211090381923;0,404961730291408;0,339873631926228;0,418605660430485;0,129153891020729;0,112366816622561;0,000338615059638354;0,000642256928304532;0,000226767728746415;0,000236895036678245;0,000297309350379069;1,09827215949903;0,000358615054654572
"affliger";-0,114607388335549;1,90117258940504;0,941702465563317;0,793102830754028;-0,0505344031297024;0,838293442049702;0,415229530261011;0,349706757607009;0,00415571275716406;0,7425889341078;0,159207215092647;0,0940481380423904;4,39325409357285e-06;0,00120893841728652;0,000296611855315604;0,00021038757623571;0,000334473019176453;1,06661998217922;0,000380522657851049
"aborder";3,17662424429599;0,489635784500118;-0,223394401168058;0,00393386337063585;0,985949126357213;0,151971381200646;-0,0693363450399382;0,0012209782634668;0,982091915165184;0,0151513677493918;0,00275600533145277;7,11753973067923e-07;0,00337514769975626;8,01876324203737e-05;1,66918955797204e-05;5,17606396497228e-09;0,000334473019176453;1,92313440969268;0,00123703038574759
"abattre";-0,897638861624827;-0,79174209272186;-2,55695430248867;0,480218177683167;-0,31344546808957;-0,2764674987558;-0,892859893316626;0,167686825876231;0,160136485091145;0,0808983313817175;0,737306348056122;0,0216588354710184;0,000149724157480882;0,000116481258619665;0,00121488317693907;4,28514750589679e-05;0,000185818343986918;1,34578709898933;0,000336543577338734
"événement";0,303994715344569;-0,501961275347187;-1,15204143544606;-0,445392563070194;0,22230581071659;-0,367075158322759;-0,842466965241982;-0,325707487079934;0,0837927626933145;0,148354240763654;0,682850579225495;0,0850024173175356;2,40407874499027e-05;6,55476383840205e-05;0,000345265210453853;5,16062786780013e-05;0,000260145681581686;0,630061059851809;0,000103271836405199
"étrange";2,22989209156996;-0,26808971072617;-0,103966718335359;0,105195281543112;0,990704512333414;-0,119107864963807;-0,0461907091274626;0,0467365396267093;0,98846350531944;0,00927765743081881;0,00121926093079603;0,00103957631894669;0,00147834658541587;2,13682452793939e-05;3,2136401134009e-06;3,29003932181795e-06;0,000297309350379069;1,34562295710422;0,000538338380462588
"étouffer";-1,02478772586817;1,48416695638356;-0,035112601456065;0,454538039703205;-0,550867272792797;0,797803274760703;-0,0188745264180215;0,244333654659813;0,407223476567109;0,554645621350481;0,000271272663948518;0,0378596294184638;0,000273202362926654;0,00057303630447993;3,20732253124989e-07;5,37473541980314e-05;0,000260145681581686;0,963468170696703;0,000241485670121137
"énorme";0,645748215984258;-0,83267547831173;1,67285866868625;-0,878986374246794;0,298452186729224;-0,384846308803424;0,773162535179998;-0,406250298499536;0,147854345739441;0,159640952216556;0,563042538122415;0,129462163921593;9,29814386309318e-05;0,000154604233428349;0,000624005379529969;0,00017227970405341;0,000222982012784302;1,00754865687056;0,000226361148200165
"éloquent";-0,956147079647568;1,22763881587056;1,04786040585905;0,883112980240674;-0,461137199546167;0,592074104136144;0,505369334235964;0,42591381102284;0,316944689369051;0,339281666068899;0,216001106347186;0,127772538214863;0,000305780999749782;0,000504083304596724;0,000367255198138242;0,000260851673213397;0,000334473019176453;1,01894988257545;0,000347269576661389
"église";-0,24302433804296;-0,751343318647921;-0,757388639238189;0,769991434494438;-0,181639744960279;-0,56156436789756;-0,566082723956307;0,575502227099762;0,0572672259227366;0,355441850466807;0,31561615320041;0,271674770410047;1,5364419584084e-05;0,000146856603141746;0,000149229331645961;0,000154236943078773;0,000260145681581686;0,609279486265422;9,65716681539688e-05
"égarer";-0,74712188383075;-1,67558684474448;-0,976936589765409;2,1840893691756;-0,247798773154699;-0,555743812927711;-0,32402168057581;0,724399429135904;0,107817424343011;0,352147830550784;0,104605333994519;0,435429411111687;0,000145211006581376;0,000730382745650561;0,00024828436535444;0,00124095899389851;0,000260145681581686;1,36510746445415;0,00048478626157868
"vulgaire";-0,853261978390842;0,223518379582004;1,07841231993341;-1,10437787722781;-0,479948756772483;0,125726179195862;0,60659289332952;-0,621198181339482;0,364614141615843;0,0162472662437147;0,330486286865395;0,288652305275046;0,000216457857519683;1,48537136943556e-05;0,000345762786319063;0,000362613496569108;0,000297309350379069;0,847784553791787;0,000213687721019158
"vraiment";0,154033792080097;-1,25379181967026;-0,235341629337436;1,08553186159134;0,0915719105548075;-0,745369641393315;-0,139908797546866;0,645340384026549;0,0145309760380922;0,625170866727909;0,0192475441713123;0,341050613062686;7,93584368675381e-06;0,000525789554914843;1,85250164446555e-05;0,000394136123188999;0,000334473019176453;0,766634702663952;0,000196579415265267
"visite";0,663073406463496;-0,378011642866274;-1,03596055616131;-0,38922675976509;0,49323056740816;-0,281185906839845;-0,770604593619822;-0,28952832928905;0,362453911852369;0,0764935856613179;0,502031597433421;0,0590209050528903;0,000130716914630327;4,24833661788196e-05;0,000319076638597307;4,50416145435503e-05;0,000297309350379069;0,660777238923245;0,000129813158756958
"violent";0,551854985960537;0,0437112570869398;1,52821449543434;-0,189701541441339;0,337232442858177;0,0267114629437898;0,933874877672037;-0,115924501656671;0,184796307433458;0,000752861408560059;0,804131394740243;0,0103194364177423;3,39539087479007e-05;2,13022966714792e-07;0,00026038050513479;4,01219059297086e-06;0,000111491006392151;0,770190551570203;6,61357387090843e-05
"vanité";-0,268670102837721;0,209159283410264;-1,45146011441096;0,169004531995122;-0,179064455321677;0,139401417440009;-0,967375647915403;0,112638898593345;0,0551220945499994;0,0216933395730934;0,912877035048001;0,0103075308289083;1,60956498050019e-05;9,75492920396058e-06;0,000469764337087681;6,36893083875955e-06;0,000222982012784302;0,686556599310701;0,000105104793531383
"vainqueur";-0,766993133758366;-0,830228882637014;0,61212276007861;-0,0892173582815862;-0,59526402915745;-0,64434134811576;0,475068999272379;-0,069241668307049;0,469779213249819;0,357430505373186;0,169786415926784;0,00300386545021272;0,000174900688934883;0,000204929388305249;0,000111400111017171;2,36650424223128e-06;0,000297309350379069;0,671373875990677;0,000134010073245947
"tribunal";-0,741758780080174;-2,27412117999441;-2,32931880316579;3,17233281438478;-0,161056966606368;-0,493776506299806;-0,50576148307474;0,688803845497361;0,0468537935097165;0,285977370921911;0,262175601999102;0,404993233569271;0,000143133737727895;0,00134537646755962;0,00141147921092136;0,00261802692123372;0,000260145681581686;2,05593877021769;0,00109960567816967
"tranquille";-1,06452174594421;2,19538853422901;0,752962930116623;0,446512996584467;-0,410670656448374;0,846935869507646;0,290477655313665;0,172255556186339;0,242196567717253;0,66890861271529;0,0687576684066912;0,020137151160767;0,000336912902508732;0,0014329510379736;0,000168560479895886;5,92757116452625e-05;0,000297309350379069;1,29774811215202;0,000500713590781666
"tonnerre";-1,05708427505559;2,28022875601146;1,15867076140436;0,891453749245991;-0,363560327126029;0,784233321807862;0,398498711018456;0,306595438359494;0,198439416650764;0,599584847224456;0,13528319566417;0,0666925404606103;0,000249166158295632;0,00115938230557639;0,000299357350973693;0,000177201528254363;0,000222982012784302;1,42369022070154;0,000451960869151452
"tempête";0,753112249873014;1,46435164148806;0,33452407385176;0,256836225207111;0,443055117112927;0,861476477275988;0,196800148639829;0,151096471817004;0,27609460948204;0,677819964071277;0,0309106614878324;0,0151747649588547;0,000147548923233297;0,000557837078545464;2,9111955251399e-05;1,71604699736311e-05;0,000260145681581686;0,859905265560586;0,000192361359453388
"sérieux";-0,724744098826841;-1,94445022342705;-1,10863733003993;0,949370351253407;-0,285666343954094;-0,76642774632628;-0,436982340878917;0,37420540262415;0,127993309060632;0,598269202414067;0,169946384126905;0,103791104398398;0,000156162928135671;0,00112409296012651;0,000365416004030937;0,000267966125713993;0,000297309350379069;1,2153767232987;0,000439167706120496
"surinam";2,64927004709919;0,734669961384648;0,0507907019754275;0,226109037270436;0,960228630198557;0,26628132207241;0,018409103382303;0,0819532804409412;0,949138243188098;0,0473965439999767;0,000197952269576331;0,00326726054235161;0,00208670485579217;0,000160469734550593;7,66967565677626e-07;1,52000287603281e-05;0,000297309350379069;1,63147849413613;0,000791354861551563
"suffisant";0,985656855540621;-0,693378341845716;-0,88244334468348;0,402267375222659;0,637192844047186;-0,448244959853765;-0,570468902385882;0,260051854197203;0,539119033215758;0,173244242413588;0,245200796104155;0,0424359282664968;0,000324947039239929;0,000160805772427027;0,000260456232688624;5,41241032598763e-05;0,000334473019176453;0,805384514450045;0,00021695398933564
"style";-0,827601795279653;-0,924398214402762;-1,10091730969562;2,77490494015171;-0,255994719810494;-0,285935897238349;-0,340536982686002;0,858336722692651;0,123045705397977;0,0996843320977266;0,123551508869489;0,653718453634808;0,000178180211121255;0,000222297621953958;0,000315301488758437;0,00200314709336065;0,000260145681581686;1,41549406981522;0,000521233991072331
"souriant";-0,42919130707986;0,702560508349132;0,0498353035188661;-0,118751106942457;-0,515052789264728;0,843110621029272;0,0598050604889588;-0,14250775318617;0,359216772203768;0,625039314946732;0,0027481727456272;0,0129957401038744;5,47659218293202e-05;0,00014674929920969;7,38384860061694e-07;4,19260454885056e-06;0,000297309350379069;0,429627897725539;5,48773986930478e-05
"solitude";-0,913444810479132;0,425324751188886;0,127484183774561;2,37747706591864;-0,353318438134624;0,164514675726529;0,0493106011237492;0,919602885685729;0,229714378116408;0,0323407406843242;0,00253893282207413;0,735405948377195;0,000217060723670983;4,70606513979938e-05;4,22794409798802e-06;0,00147044672189623;0,000260145681581686;1,14342605342779;0,000340120483781857
